item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
86	s	10	87	EH S	2	0.011494	1	0.5102102756500244	0.5102102756500244	0.4897897243499756	0.7204234004020691	0.17097526788711548	2.7061922550201416	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	BOTH_CORRECT	BOTH_CORRECT
87	services	10	88	S ER V AH S AH Z	7	0.011364	1	0.5890541076660156	0.5890541076660156	0.4109458923339844	0.8800283074378967	0.18010485172271729	1.3098974227905273	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	BOTH_CORRECT	BOTH_CORRECT
88	some	10	89	S AH M	3	0.011236	1	0.5477297306060791	0.5477297306060791	0.4522702693939209	0.7957510352134705	0.08400440216064453	28.580007553100586	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	BOTH_CORRECT	BOTH_CORRECT
89	these	10	90	DH IY Z	3	0.011111	1	0.5917360186576843	0.5917360186576843	0.4082639813423157	0.8855732679367065	0.09213089942932129	6.887119293212891	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	BOTH_CORRECT	BOTH_CORRECT
90	click	10	91	K L IH K	4	0.010989	1	0.5806395411491394	0.5806395411491394	0.4193604588508606	0.8626996278762817	0.1902080774307251	1.182695746421814	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	BOTH_CORRECT	BOTH_CORRECT
91	its	10	92	IH T S	3	0.01087	1	0.5658708810806274	0.5658708810806274	0.43412911891937256	0.8325119614601135	0.14237546920776367	3.3159596920013428	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	BOTH_CORRECT	BOTH_CORRECT
92	like	10	93	L AY K	3	0.010753	1	0.5595585107803345	0.5595585107803345	0.4404414892196655	0.8196852803230286	0.10347181558609009	16.387182235717773	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	BOTH_CORRECT	BOTH_CORRECT
93	service	10	94	S ER V AH S	5	0.010638	1	0.5428980588912964	0.5428980588912964	0.4571019411087036	0.7860075235366821	0.078494131565094	2.6370432376861572	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	BOTH_CORRECT	BOTH_CORRECT
94	x	10	95	EH K S	3	0.010526	1	0.5239406824111938	0.5239406824111938	0.47605931758880615	0.7479179501533508	0.22556596994400024	1.6290473937988281	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	BOTH_CORRECT	BOTH_CORRECT
95	than	10	96	DH AE N	3	0.010417	1	0.5770302414894104	0.5770302414894104	0.4229697585105896	0.8552969098091125	0.07399982213973999	8.578699111938477	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	BOTH_CORRECT	BOTH_CORRECT
96	find	10	97	F AY N D	4	0.010309	1	0.578779935836792	0.578779935836792	0.421220064163208	0.8588833808898926	0.16926360130310059	4.207484722137451	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	BOTH_CORRECT	BOTH_CORRECT
97	price	10	98	P R AY S	4	0.010204	1	0.5640580654144287	0.5640580654144287	0.4359419345855713	0.8288241028785706	0.09002798795700073	2.5270934104919434	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	BOTH_CORRECT	BOTH_CORRECT
98	date	10	99	D EY T	3	0.010101	1	0.5610189437866211	0.5610189437866211	0.4389810562133789	0.8226492404937744	0.08913624286651611	2.418865442276001	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	BOTH_CORRECT	BOTH_CORRECT
99	back	10	100	B AE K	3	0.01	1	0.5622450113296509	0.5622450113296509	0.4377549886703491	0.8251391053199768	0.1504189372062683	10.580714225769043	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	BOTH_CORRECT	BOTH_CORRECT
100	top	10	101	T AA P	3	0.009901	1	0.5566314458847046	0.5566314458847046	0.4433685541152954	0.8137509822845459	0.2633373737335205	1.4171675443649292	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	BOTH_CORRECT	BOTH_CORRECT
101	people	10	102	P IY P AH L	5	0.009804	1	0.5679030418395996	0.5679030418395996	0.4320969581604004	0.8366503715515137	0.277280330657959	2.1014819145202637	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	BOTH_CORRECT	BOTH_CORRECT
102	had	10	103	HH AE D	3	0.009709	1	0.5346859097480774	0.5346859097480774	0.4653140902519226	0.7694833874702454	0.06793874502182007	19.479351043701172	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	BOTH_CORRECT	BOTH_CORRECT
103	list	10	104	L IH S T	4	0.009615	1	0.5648018717765808	0.5648018717765808	0.4351981282234192	0.8303368091583252	0.09974855184555054	2.0308070182800293	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	BOTH_CORRECT	BOTH_CORRECT
104	name	10	105	N EY M	3	0.009524	1	0.5913727283477783	0.5913727283477783	0.4086272716522217	0.8848215341567993	0.09501594305038452	1.728067398071289	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	BOTH_CORRECT	BOTH_CORRECT
105	just	10	106	JH AH S T	4	0.009434	1	0.5747779607772827	0.5747779607772827	0.4252220392227173	0.8506861925125122	0.10815584659576416	19.21511459350586	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	BOTH_CORRECT	BOTH_CORRECT
106	over	10	107	OW V ER	3	0.009346	1	0.5320884585380554	0.5320884585380554	0.4679115414619446	0.764265239238739	0.1272924542427063	12.774117469787598	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	BOTH_CORRECT	BOTH_CORRECT
107	state	10	108	S T EY T	4	0.009259	1	0.5549428462982178	0.5549428462982178	0.4450571537017822	0.8103311657905579	0.23163700103759766	1.4082461595535278	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	BOTH_CORRECT	BOTH_CORRECT
108	year	10	109	Y IH R	3	0.009174	1	0.5795551538467407	0.5795551538467407	0.4204448461532593	0.8604738116264343	0.07693523168563843	7.478977203369141	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	BOTH_CORRECT	BOTH_CORRECT
109	day	10	110	D EY	2	0.009091	1	0.5678431391716003	0.5678431391716003	0.43215686082839966	0.8365282416343689	0.05861330032348633	10.109380722045898	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	BOTH_CORRECT	BOTH_CORRECT
110	into	10	111	IH N T UW	4	0.009009	1	0.5575343370437622	0.5575343370437622	0.4424656629562378	0.8155806660652161	0.2104114294052124	3.710007667541504	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	BOTH_CORRECT	BOTH_CORRECT
111	email	10	112	IY M EY L	4	0.008929	1	0.5791245698928833	0.5791245698928833	0.4208754301071167	0.8595903515815735	0.21536284685134888	1.304979681968689	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	BOTH_CORRECT	BOTH_CORRECT
112	two	10	113	T UW	2	0.00885	1	0.5874015688896179	0.5874015688896179	0.4125984311103821	0.8766169548034668	0.10024774074554443	13.013833045959473	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	BOTH_CORRECT	BOTH_CORRECT
113	health	10	114	HH EH L TH	4	0.008772	1	0.567477285861969	0.567477285861969	0.432522714138031	0.8357829451560974	0.1501004695892334	1.810497522354126	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	BOTH_CORRECT	BOTH_CORRECT
114	n	10	115	EH N	2	0.008696	1	0.5068731307983398	0.5068731307983398	0.49312686920166016	0.7137471437454224	0.16071438789367676	2.636137008666992	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	BOTH_CORRECT	BOTH_CORRECT
115	world	10	116	W ER L D	4	0.008621	1	0.5637744665145874	0.5637744665145874	0.4362255334854126	0.8282474875450134	0.2364417314529419	2.1400232315063477	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	BOTH_CORRECT	BOTH_CORRECT
116	re	10	117	R EY	2	0.008547	1	0.5238206386566162	0.5238206386566162	0.4761793613433838	0.7476773262023926	0.2779771685600281	2.400254726409912	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	BOTH_CORRECT	BOTH_CORRECT
117	next	10	118	N EH K S T	5	0.008475	1	0.5830989480018616	0.5830989480018616	0.4169010519981384	0.8677539229393005	0.21817708015441895	3.4895708560943604	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	BOTH_CORRECT	BOTH_CORRECT
118	used	10	119	Y UW Z D	4	0.008403	1	0.5652110576629639	0.5652110576629639	0.43478894233703613	0.8311691880226135	0.049307405948638916	5.950569152832031	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	BOTH_CORRECT	BOTH_CORRECT
119	go	10	120	G OW	2	0.008333	1	0.5643750429153442	0.5643750429153442	0.43562495708465576	0.8294687271118164	0.030189931392669678	15.136945724487305	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	BOTH_CORRECT	BOTH_CORRECT
120	b	10	121	B IY	2	0.008264	1	0.5488889217376709	0.5488889217376709	0.4511110782623291	0.7980912327766418	0.024736404418945312	42.987728118896484	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	BOTH_CORRECT	BOTH_CORRECT
121	work	10	122	W ER K	3	0.008197	1	0.587493360042572	0.587493360042572	0.412506639957428	0.8768063187599182	0.11343109607696533	2.550611734390259	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	BOTH_CORRECT	BOTH_CORRECT
122	last	10	123	L AE S T	4	0.00813	1	0.5650472044944763	0.5650472044944763	0.4349527955055237	0.8308358192443848	0.10060679912567139	13.178292274475098	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	BOTH_CORRECT	BOTH_CORRECT
123	most	10	124	M OW S T	4	0.008065	1	0.5599845051765442	0.5599845051765442	0.4400154948234558	0.8205495476722717	0.11173450946807861	8.888120651245117	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	BOTH_CORRECT	BOTH_CORRECT
124	products	10	125	P R AA D AH K T S	8	0.008	1	0.5896767377853394	0.5896767377853394	0.41032326221466064	0.8813146352767944	0.15478301048278809	1.5401060581207275	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	BOTH_CORRECT	BOTH_CORRECT
125	music	10	126	M Y UW Z IH K	6	0.007937	1	0.5816013813018799	0.5816013813018799	0.4183986186981201	0.8646753430366516	0.18228983879089355	2.083433151245117	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	BOTH_CORRECT	BOTH_CORRECT
126	buy	10	127	B AY	2	0.007874	1	0.47658365964889526	0.47658365964889526	0.5234163403511047	0.6531329154968262	0.0034761428833007812	140.78225708007812	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	BOTH_CORRECT	BOTH_CORRECT
127	data	10	128	D EY T AH	4	0.007812	1	0.551118791103363	0.551118791103363	0.44888120889663696	0.8025960922241211	0.15989214181900024	2.3315484523773193	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	BOTH_CORRECT	BOTH_CORRECT
128	make	10	129	M EY K	3	0.007752	1	0.5698291659355164	0.5698291659355164	0.43017083406448364	0.8405770063400269	0.10649144649505615	14.31375789642334	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	BOTH_CORRECT	BOTH_CORRECT
129	them	10	130	DH EH M	3	0.007692	1	0.5690031051635742	0.5690031051635742	0.4309968948364258	0.8388924598693848	0.03698551654815674	18.0841064453125	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	BOTH_CORRECT	BOTH_CORRECT
130	should	10	131	SH UH D	3	0.007634	1	0.5846845507621765	0.5846845507621765	0.4153154492378235	0.8710170984268188	0.09352231025695801	9.908514022827148	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	BOTH_CORRECT	BOTH_CORRECT
131	product	10	132	P R AA D AH K T	7	0.007576	1	0.5779092311859131	0.5779092311859131	0.4220907688140869	0.8570982217788696	0.09073930978775024	1.968564510345459	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	BOTH_CORRECT	BOTH_CORRECT
132	system	10	133	S IH S T AH M	6	0.007519	1	0.5685009360313416	0.5685009360313416	0.43149906396865845	0.8378688097000122	0.08004820346832275	1.957335114479065	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	BOTH_CORRECT	BOTH_CORRECT
133	post	10	134	P OW S T	4	0.007463	1	0.5489404201507568	0.5489404201507568	0.45105957984924316	0.7981953024864197	0.26660293340682983	1.452721118927002	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	BOTH_CORRECT	BOTH_CORRECT
134	her	10	135	HH ER	2	0.007407	1	0.5462532043457031	0.5462532043457031	0.4537467956542969	0.7927716374397278	0.0660090446472168	8.268749237060547	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	BOTH_CORRECT	BOTH_CORRECT
135	city	10	136	S IH T IY	4	0.007353	1	0.5681501030921936	0.5681501030921936	0.4318498969078064	0.8371537923812866	0.22084951400756836	1.5293550491333008	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	BOTH_CORRECT	BOTH_CORRECT
136	t	10	137	T IY	2	0.007299	1	0.5485938787460327	0.5485938787460327	0.4514061212539673	0.7974955439567566	0.2508164644241333	1.2091683149337769	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	BOTH_CORRECT	BOTH_CORRECT
137	add	10	138	AE D	2	0.007246	1	0.5248847007751465	0.5248847007751465	0.4751152992248535	0.7498105764389038	0.25433972477912903	3.1025876998901367	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	BOTH_CORRECT	BOTH_CORRECT
138	policy	10	139	P AA L AH S IY	6	0.007194	1	0.5632040500640869	0.5632040500640869	0.4367959499359131	0.8270878791809082	0.08546870946884155	2.3675050735473633	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	BOTH_CORRECT	BOTH_CORRECT
139	number	10	140	N AH M B ER	5	0.007143	1	0.5682361125946045	0.5682361125946045	0.4317638874053955	0.8373290300369263	0.12834405899047852	2.456906795501709	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	BOTH_CORRECT	BOTH_CORRECT
140	such	10	141	S AH CH	3	0.007092	1	0.5630998015403748	0.5630998015403748	0.43690019845962524	0.8268760442733765	0.09520953893661499	10.342514038085938	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	BOTH_CORRECT	BOTH_CORRECT
141	please	10	142	P L IY Z	4	0.007042	1	0.5457640886306763	0.5457640886306763	0.45423591136932373	0.7917850017547607	0.2550925612449646	1.383482575416565	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	BOTH_CORRECT	BOTH_CORRECT
142	available	10	143	AH V EY L AH B AH L	8	0.006993	1	0.5911765098571777	0.5911765098571777	0.40882349014282227	0.8844155669212341	0.3177030086517334	1.2348839044570923	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	BOTH_CORRECT	BOTH_CORRECT
143	copyright	10	144	K AA P IY R AY T	7	0.006944	1	0.564594030380249	0.564594030380249	0.435405969619751	0.8299139738082886	0.1566917896270752	1.3738504648208618	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	BOTH_CORRECT	BOTH_CORRECT
144	support	10	145	S AH P AO R T	6	0.006897	1	0.5876263976097107	0.5876263976097107	0.4123736023902893	0.8770807385444641	0.1623917818069458	1.635377049446106	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	BOTH_CORRECT	BOTH_CORRECT
145	message	10	146	M EH S AH JH	5	0.006849	1	0.5706303715705872	0.5706303715705872	0.42936962842941284	0.8422117233276367	0.11384481191635132	1.8547900915145874	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	BOTH_CORRECT	BOTH_CORRECT
146	after	10	147	AE F T ER	4	0.006803	1	0.558660089969635	0.558660089969635	0.441339910030365	0.8178629279136658	0.09313488006591797	12.37821102142334	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	BOTH_CORRECT	BOTH_CORRECT
147	best	10	148	B EH S T	4	0.006757	1	0.5650920271873474	0.5650920271873474	0.4349079728126526	0.8309270739555359	0.22545647621154785	2.2740960121154785	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	BOTH_CORRECT	BOTH_CORRECT
148	software	10	149	S AO F T W EH R	7	0.006711	1	0.585485577583313	0.585485577583313	0.414514422416687	0.8726668953895569	0.181676983833313	1.5314953327178955	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	BOTH_CORRECT	BOTH_CORRECT
149	then	10	150	DH EH N	3	0.006667	1	0.5690801739692688	0.5690801739692688	0.4309198260307312	0.8390496373176575	0.12879395484924316	6.273358345031738	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	BOTH_CORRECT	BOTH_CORRECT
150	jan	10	151	JH AE N	3	0.006623	1	0.5221437215805054	0.5221437215805054	0.47785627841949463	0.7443163990974426	0.307552307844162	1.3291908502578735	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	BOTH_CORRECT	BOTH_CORRECT
151	good	10	152	G UH D	3	0.006579	1	0.5772325396537781	0.5772325396537781	0.4227674603462219	0.8557114601135254	0.19328755140304565	4.652758598327637	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	BOTH_CORRECT	BOTH_CORRECT
152	video	10	153	V IH D IY OW	5	0.006536	1	0.5914669036865234	0.5914669036865234	0.40853309631347656	0.8850163817405701	0.15024590492248535	1.7195374965667725	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	BOTH_CORRECT	BOTH_CORRECT
153	well	10	154	W EH L	3	0.006494	1	0.577274739742279	0.577274739742279	0.42272526025772095	0.8557978868484497	0.11372077465057373	15.19642448425293	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	BOTH_CORRECT	BOTH_CORRECT
154	d	10	155	D IY	2	0.006452	1	0.47122374176979065	0.47122374176979065	0.5287762582302094	0.6423837542533875	0.12748318910598755	7.502896308898926	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	BOTH_CORRECT	BOTH_CORRECT
155	where	10	156	W EH R	3	0.00641	1	0.561117947101593	0.561117947101593	0.438882052898407	0.822850227355957	0.17297601699829102	8.673447608947754	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	BOTH_CORRECT	BOTH_CORRECT
156	info	10	157	IH N F OW	4	0.006369	1	0.5502325892448425	0.5502325892448425	0.44976741075515747	0.8008052706718445	0.35659366846084595	1.0143672227859497	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	BOTH_CORRECT	BOTH_CORRECT
157	rights	10	158	R AY T S	4	0.006329	1	0.5662632584571838	0.5662632584571838	0.43373674154281616	0.833310604095459	0.2793254852294922	1.2375094890594482	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	BOTH_CORRECT	BOTH_CORRECT
158	public	10	159	P AH B L IH K	6	0.006289	1	0.5655961036682129	0.5655961036682129	0.4344038963317871	0.8319527506828308	0.3004145622253418	1.4761357307434082	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	BOTH_CORRECT	BOTH_CORRECT
159	books	10	160	B UH K S	4	0.00625	1	0.5832726359367371	0.5832726359367371	0.41672736406326294	0.868111252784729	0.08872741460800171	2.098174810409546	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	BOTH_CORRECT	BOTH_CORRECT
160	high	10	161	HH AY	2	0.006211	1	0.5377629399299622	0.5377629399299622	0.46223706007003784	0.7756699323654175	0.17658239603042603	2.727599620819092	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	BOTH_CORRECT	BOTH_CORRECT
161	school	10	162	S K UW L	4	0.006173	1	0.5766972899436951	0.5766972899436951	0.42330271005630493	0.8546149730682373	0.12813520431518555	3.297748327255249	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	BOTH_CORRECT	BOTH_CORRECT
162	through	10	163	TH R UW	3	0.006135	1	0.5643278360366821	0.5643278360366821	0.43567216396331787	0.8293726444244385	0.1991237998008728	2.9304544925689697	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	BOTH_CORRECT	BOTH_CORRECT
163	m	10	164	EH M	2	0.006098	1	0.49338337779045105	0.49338337779045105	0.506616622209549	0.6867659687995911	0.1297074556350708	3.9250402450561523	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	BOTH_CORRECT	BOTH_CORRECT
164	each	10	165	IY CH	2	0.006061	1	0.5639184713363647	0.5639184713363647	0.43608152866363525	0.8285402059555054	0.16521358489990234	3.987762928009033	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	BOTH_CORRECT	BOTH_CORRECT
165	links	10	166	L IH NG K S	5	0.006024	1	0.5772912502288818	0.5772912502288818	0.42270874977111816	0.8558318018913269	0.1344611644744873	1.6512722969055176	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	BOTH_CORRECT	BOTH_CORRECT
166	she	10	167	SH IY	2	0.005988	1	0.560041069984436	0.560041069984436	0.43995893001556396	0.8206644058227539	0.07091712951660156	6.616438865661621	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	BOTH_CORRECT	BOTH_CORRECT
167	review	10	168	R IY V Y UW	5	0.005952	1	0.5849277377128601	0.5849277377128601	0.4150722622871399	0.8715178966522217	0.16588842868804932	1.5191709995269775	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	BOTH_CORRECT	BOTH_CORRECT
