item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
86	s	10	87	EH S	2	0.011494	1	0.5137426853179932	0.5137426853179932	0.48625731468200684	0.7274922728538513	0.191827654838562	2.2815093994140625	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	1	EH S	BOTH_CORRECT	BOTH_CORRECT
87	services	10	88	S ER V AH S AH Z	7	0.011364	1	0.5885834693908691	0.5885834693908691	0.41141653060913086	0.8790562152862549	0.15472912788391113	1.3880852460861206	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	1	S ER V AH S AH Z	BOTH_CORRECT	BOTH_CORRECT
88	some	10	89	S AH M	3	0.011236	1	0.5750652551651001	0.5750652551651001	0.4249347448348999	0.8512738943099976	0.06248563528060913	15.571815490722656	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	1	S AH M	BOTH_CORRECT	BOTH_CORRECT
89	these	10	90	DH IY Z	3	0.011111	1	0.6020105481147766	0.6020105481147766	0.3979894518852234	0.9069247245788574	0.11233216524124146	3.83364200592041	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	1	DH IY Z	BOTH_CORRECT	BOTH_CORRECT
90	click	10	91	K L IH K	4	0.010989	1	0.5759009122848511	0.5759009122848511	0.4240990877151489	0.8529841899871826	0.1967741847038269	1.25977623462677	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	1	K L IH K	BOTH_CORRECT	BOTH_CORRECT
91	its	10	92	IH T S	3	0.01087	1	0.5491609573364258	0.5491609573364258	0.4508390426635742	0.7986405491828918	0.14634335041046143	6.443835258483887	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	1	IH T S	BOTH_CORRECT	BOTH_CORRECT
92	like	10	93	L AY K	3	0.010753	1	0.5664001107215881	0.5664001107215881	0.43359988927841187	0.8335892558097839	0.10896265506744385	14.837696075439453	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	1	L AY K	BOTH_CORRECT	BOTH_CORRECT
93	service	10	94	S ER V AH S	5	0.010638	1	0.5806981921195984	0.5806981921195984	0.4193018078804016	0.8628200888633728	0.13094431161880493	1.4041274785995483	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	1	S ER V AH S	BOTH_CORRECT	BOTH_CORRECT
94	x	10	95	EH K S	3	0.010526	1	0.5225701332092285	0.5225701332092285	0.4774298667907715	0.7451709508895874	0.1628243327140808	2.08599591255188	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	1	EH K S	BOTH_CORRECT	BOTH_CORRECT
95	than	10	96	DH AE N	3	0.010417	1	0.5559254288673401	0.5559254288673401	0.4440745711326599	0.81232088804245	0.030540168285369873	22.62340545654297	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	1	DH AE N	BOTH_CORRECT	BOTH_CORRECT
96	find	10	97	F AY N D	4	0.010309	1	0.5832663178443909	0.5832663178443909	0.41673368215560913	0.868098258972168	0.16443008184432983	3.2730531692504883	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	1	F AY N D	BOTH_CORRECT	BOTH_CORRECT
97	price	10	98	P R AY S	4	0.010204	1	0.5750449299812317	0.5750449299812317	0.4249550700187683	0.8512323498725891	0.08387428522109985	2.382453441619873	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	1	P R AY S	BOTH_CORRECT	BOTH_CORRECT
98	date	10	99	D EY T	3	0.010101	1	0.5629114508628845	0.5629114508628845	0.4370885491371155	0.8264932632446289	0.06985938549041748	2.1369147300720215	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	1	D EY T	BOTH_CORRECT	BOTH_CORRECT
99	back	10	100	B AE K	3	0.01	1	0.5526626110076904	0.5526626110076904	0.44733738899230957	0.8057172894477844	0.09944278001785278	14.289961814880371	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	1	B AE K	BOTH_CORRECT	BOTH_CORRECT
100	top	10	101	T AA P	3	0.009901	1	0.5625485181808472	0.5625485181808472	0.43745148181915283	0.825755774974823	0.2878391146659851	1.2833068370819092	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	1	T AA P	BOTH_CORRECT	BOTH_CORRECT
101	people	10	102	P IY P AH L	5	0.009804	1	0.5593402981758118	0.5593402981758118	0.44065970182418823	0.819242537021637	0.19776880741119385	5.714114189147949	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	1	P IY P AH L	BOTH_CORRECT	BOTH_CORRECT
102	had	10	103	HH AE D	3	0.009709	1	0.5607557892799377	0.5607557892799377	0.43924421072006226	0.8221150040626526	0.12563496828079224	7.104732513427734	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	1	HH AE D	BOTH_CORRECT	BOTH_CORRECT
103	list	10	104	L IH S T	4	0.009615	1	0.5814476609230042	0.5814476609230042	0.41855233907699585	0.8643594980239868	0.14717841148376465	1.4020789861679077	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	1	L IH S T	BOTH_CORRECT	BOTH_CORRECT
104	name	10	105	N EY M	3	0.009524	1	0.5841332674026489	0.5841332674026489	0.4158667325973511	0.8698822259902954	0.15613633394241333	1.5726299285888672	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	1	N EY M	BOTH_CORRECT	BOTH_CORRECT
105	just	10	106	JH AH S T	4	0.009434	1	0.5798863768577576	0.5798863768577576	0.42011362314224243	0.8611534833908081	0.12298554182052612	8.465617179870605	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	1	JH AH S T	BOTH_CORRECT	BOTH_CORRECT
106	over	10	107	OW V ER	3	0.009346	1	0.5322982668876648	0.5322982668876648	0.4677017331123352	0.7646865844726562	0.10369354486465454	14.864988327026367	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	1	OW V ER	BOTH_CORRECT	BOTH_CORRECT
107	state	10	108	S T EY T	4	0.009259	1	0.5334724187850952	0.5334724187850952	0.4665275812149048	0.7670450806617737	0.25107336044311523	2.752528667449951	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	1	S T EY T	BOTH_CORRECT	BOTH_CORRECT
108	year	10	109	Y IH R	3	0.009174	1	0.5878738164901733	0.5878738164901733	0.41212618350982666	0.8775913715362549	0.1279882788658142	4.453794479370117	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	1	Y IH R	BOTH_CORRECT	BOTH_CORRECT
109	day	10	110	D EY	2	0.009091	1	0.5519059896469116	0.5519059896469116	0.4480940103530884	0.8041873574256897	0.10099393129348755	9.503792762756348	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	1	D EY	BOTH_CORRECT	BOTH_CORRECT
110	into	10	111	IH N T UW	4	0.009009	1	0.5460266470909119	0.5460266470909119	0.45397335290908813	0.7923146486282349	0.19681912660598755	4.1260271072387695	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	1	IH N T UW	BOTH_CORRECT	BOTH_CORRECT
111	email	10	112	IY M EY L	4	0.008929	1	0.5623486042022705	0.5623486042022705	0.4376513957977295	0.8253496289253235	0.17202550172805786	1.7041372060775757	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	1	IY M EY L	BOTH_CORRECT	BOTH_CORRECT
112	two	10	113	T UW	2	0.00885	1	0.5623350739479065	0.5623350739479065	0.4376649260520935	0.8253222107887268	0.025135278701782227	36.96989059448242	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	BOTH_CORRECT	BOTH_CORRECT
113	health	10	114	HH EH L TH	4	0.008772	1	0.5752595663070679	0.5752595663070679	0.42474043369293213	0.8516715168952942	0.12412536144256592	2.033235788345337	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	1	HH EH L TH	BOTH_CORRECT	BOTH_CORRECT
114	n	10	115	EH N	2	0.008696	1	0.5252726078033447	0.5252726078033447	0.4747273921966553	0.7505882978439331	0.15438401699066162	2.4578559398651123	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	1	EH N	BOTH_CORRECT	BOTH_CORRECT
115	world	10	116	W ER L D	4	0.008621	1	0.584178626537323	0.584178626537323	0.415821373462677	0.8699755668640137	0.24058836698532104	1.254593014717102	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	1	W ER L D	BOTH_CORRECT	BOTH_CORRECT
116	re	10	117	R EY	2	0.008547	1	0.5349694490432739	0.5349694490432739	0.4650305509567261	0.7700532674789429	0.27905580401420593	1.744042992591858	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	1	R EY	BOTH_CORRECT	BOTH_CORRECT
117	next	10	118	N EH K S T	5	0.008475	1	0.5770979523658752	0.5770979523658752	0.42290204763412476	0.8554357290267944	0.20211338996887207	3.121060371398926	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	1	N EH K S T	BOTH_CORRECT	BOTH_CORRECT
118	used	10	119	Y UW Z D	4	0.008403	1	0.578502893447876	0.578502893447876	0.421497106552124	0.8583152294158936	0.06763362884521484	3.374314069747925	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	1	Y UW Z D	BOTH_CORRECT	BOTH_CORRECT
119	go	10	120	G OW	2	0.008333	1	0.5656498670578003	0.5656498670578003	0.4343501329421997	0.8320621848106384	0.04030698537826538	18.615074157714844	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	1	G OW	BOTH_CORRECT	BOTH_CORRECT
120	b	10	121	B IY	2	0.008264	1	0.5348097085952759	0.5348097085952759	0.4651902914047241	0.7697322368621826	0.018554389476776123	53.238826751708984	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	BOTH_CORRECT	BOTH_CORRECT
121	work	10	122	W ER K	3	0.008197	1	0.5830116271972656	0.5830116271972656	0.4169883728027344	0.8675743341445923	0.11669838428497314	2.6916818618774414	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	1	W ER K	BOTH_CORRECT	BOTH_CORRECT
122	last	10	123	L AE S T	4	0.00813	1	0.569133996963501	0.569133996963501	0.430866003036499	0.8391593098640442	0.1139599084854126	9.520036697387695	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	1	L AE S T	BOTH_CORRECT	BOTH_CORRECT
123	most	10	124	M OW S T	4	0.008065	1	0.5791488289833069	0.5791488289833069	0.4208511710166931	0.8596400618553162	0.15133219957351685	5.475788116455078	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	1	M OW S T	BOTH_CORRECT	BOTH_CORRECT
124	products	10	125	P R AA D AH K T S	8	0.008	1	0.5882313847541809	0.5882313847541809	0.4117686152458191	0.8783294558525085	0.11732697486877441	1.7240809202194214	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	1	P R AA D AH K T S	BOTH_CORRECT	BOTH_CORRECT
125	music	10	126	M Y UW Z IH K	6	0.007937	1	0.591692328453064	0.591692328453064	0.40830767154693604	0.885482907295227	0.19619202613830566	1.6811885833740234	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	1	M Y UW Z IH K	BOTH_CORRECT	BOTH_CORRECT
126	buy	10	127	B AY	2	0.007874	1	0.45851925015449524	0.45851925015449524	0.5414807498455048	0.6168473362922668	0.007430076599121094	183.45489501953125	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	1	B AY	BOTH_CORRECT	BOTH_CORRECT
127	data	10	128	D EY T AH	4	0.007812	1	0.5567969083786011	0.5567969083786011	0.4432030916213989	0.8140861988067627	0.1953411102294922	1.974635362625122	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	1	D EY T AH	BOTH_CORRECT	BOTH_CORRECT
128	make	10	129	M EY K	3	0.007752	1	0.5814710855484009	0.5814710855484009	0.4185289144515991	0.8644076585769653	0.15437883138656616	9.445155143737793	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	1	M EY K	BOTH_CORRECT	BOTH_CORRECT
129	them	10	130	DH EH M	3	0.007692	1	0.5848441123962402	0.5848441123962402	0.41515588760375977	0.8713456392288208	0.07879173755645752	10.445584297180176	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	1	DH EH M	BOTH_CORRECT	BOTH_CORRECT
130	should	10	131	SH UH D	3	0.007634	1	0.5940402746200562	0.5940402746200562	0.40595972537994385	0.8903465867042542	0.09633105993270874	9.095327377319336	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	1	SH UH D	BOTH_CORRECT	BOTH_CORRECT
131	product	10	132	P R AA D AH K T	7	0.007576	1	0.5799108147621155	0.5799108147621155	0.4200891852378845	0.8612035512924194	0.12172824144363403	1.6960525512695312	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	1	P R AA D AH K T	BOTH_CORRECT	BOTH_CORRECT
132	system	10	133	S IH S T AH M	6	0.007519	1	0.5813261270523071	0.5813261270523071	0.41867387294769287	0.8641098141670227	0.061906397342681885	1.8744466304779053	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	1	S IH S T AH M	BOTH_CORRECT	BOTH_CORRECT
133	post	10	134	P OW S T	4	0.007463	1	0.5383753776550293	0.5383753776550293	0.4616246223449707	0.7769020199775696	0.26960861682891846	1.7820210456848145	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	1	P OW S T	BOTH_CORRECT	BOTH_CORRECT
134	her	10	135	HH ER	2	0.007407	1	0.5564488172531128	0.5564488172531128	0.4435511827468872	0.8133809566497803	0.08403974771499634	7.32466983795166	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	1	HH ER	BOTH_CORRECT	BOTH_CORRECT
135	city	10	136	S IH T IY	4	0.007353	1	0.578777015209198	0.578777015209198	0.421222984790802	0.8588775396347046	0.19449037313461304	1.256511926651001	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	1	S IH T IY	BOTH_CORRECT	BOTH_CORRECT
136	t	10	137	T IY	2	0.007299	1	0.5363189578056335	0.5363189578056335	0.46368104219436646	0.7727660536766052	0.23706287145614624	1.653934359550476	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	1	T IY	BOTH_CORRECT	BOTH_CORRECT
137	add	10	138	AE D	2	0.007246	1	0.5355362892150879	0.5355362892150879	0.4644637107849121	0.7711925506591797	0.2224559783935547	3.3656580448150635	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	1	AE D	BOTH_CORRECT	BOTH_CORRECT
138	policy	10	139	P AA L AH S IY	6	0.007194	1	0.5827218890190125	0.5827218890190125	0.41727811098098755	0.8669785261154175	0.10152071714401245	1.9048824310302734	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	1	P AA L AH S IY	BOTH_CORRECT	BOTH_CORRECT
139	number	10	140	N AH M B ER	5	0.007143	1	0.5685324668884277	0.5685324668884277	0.43146753311157227	0.8379330039024353	0.17082208395004272	3.887751579284668	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	1	N AH M B ER	BOTH_CORRECT	BOTH_CORRECT
140	such	10	141	S AH CH	3	0.007092	1	0.5609080195426941	0.5609080195426941	0.4390919804573059	0.8224239945411682	0.10154396295547485	17.88580322265625	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	1	S AH CH	BOTH_CORRECT	BOTH_CORRECT
141	please	10	142	P L IY Z	4	0.007042	1	0.5512470602989197	0.5512470602989197	0.4487529397010803	0.802855372428894	0.1608724594116211	2.2854955196380615	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	1	P L IY Z	BOTH_CORRECT	BOTH_CORRECT
142	available	10	143	AH V EY L AH B AH L	8	0.006993	1	0.5805855393409729	0.5805855393409729	0.4194144606590271	0.8625888228416443	0.2928937077522278	1.4696577787399292	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	1	AH V EY L AH B AH L	BOTH_CORRECT	BOTH_CORRECT
143	copyright	10	144	K AA P IY R AY T	7	0.006944	1	0.5572770833969116	0.5572770833969116	0.4427229166030884	0.8150591850280762	0.17555344104766846	1.3028321266174316	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	1	K AA P IY R AY T	BOTH_CORRECT	BOTH_CORRECT
144	support	10	145	S AH P AO R T	6	0.006897	1	0.5931264162063599	0.5931264162063599	0.40687358379364014	0.8884524703025818	0.1978052854537964	1.449023962020874	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	1	S AH P AO R T	BOTH_CORRECT	BOTH_CORRECT
145	message	10	146	M EH S AH JH	5	0.006849	1	0.5899209976196289	0.5899209976196289	0.4100790023803711	0.8818193078041077	0.13140779733657837	1.5216400623321533	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	1	M EH S AH JH	BOTH_CORRECT	BOTH_CORRECT
146	after	10	147	AE F T ER	4	0.006803	1	0.560661256313324	0.560661256313324	0.439338743686676	0.8219230771064758	0.08641773462295532	11.798782348632812	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	1	AE F T ER	BOTH_CORRECT	BOTH_CORRECT
147	best	10	148	B EH S T	4	0.006757	1	0.5614011287689209	0.5614011287689209	0.4385988712310791	0.8234252333641052	0.17817413806915283	3.0158443450927734	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	1	B EH S T	BOTH_CORRECT	BOTH_CORRECT
148	software	10	149	S AO F T W EH R	7	0.006711	1	0.5974984765052795	0.5974984765052795	0.40250152349472046	0.8975264430046082	0.22479885816574097	1.4570467472076416	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	1	S AO F T W EH R	BOTH_CORRECT	BOTH_CORRECT
149	then	10	150	DH EH N	3	0.006667	1	0.5626790523529053	0.5626790523529053	0.4373209476470947	0.8260210156440735	0.08742773532867432	12.022979736328125	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	1	DH EH N	BOTH_CORRECT	BOTH_CORRECT
150	jan	10	151	JH AE N	3	0.006623	1	0.5137085914611816	0.5137085914611816	0.48629140853881836	0.727424144744873	0.3213333785533905	1.720013976097107	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	1	JH AE N	BOTH_CORRECT	BOTH_CORRECT
151	good	10	152	G UH D	3	0.006579	1	0.5859566330909729	0.5859566330909729	0.4140433669090271	0.8736375570297241	0.12207406759262085	6.262187480926514	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	1	G UH D	BOTH_CORRECT	BOTH_CORRECT
152	video	10	153	V IH D IY OW	5	0.006536	1	0.593569278717041	0.593569278717041	0.406430721282959	0.8893701434135437	0.13018536567687988	1.7529892921447754	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	1	V IH D IY OW	BOTH_CORRECT	BOTH_CORRECT
153	well	10	154	W EH L	3	0.006494	1	0.563948929309845	0.563948929309845	0.43605107069015503	0.8286020755767822	0.07559764385223389	31.790403366088867	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	1	W EH L	BOTH_CORRECT	BOTH_CORRECT
154	d	10	155	D IY	2	0.006452	1	0.5025309920310974	0.5025309920310974	0.4974690079689026	0.7050620317459106	0.14824682474136353	3.652228832244873	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	1	D IY	BOTH_CORRECT	BOTH_CORRECT
155	where	10	156	W EH R	3	0.00641	1	0.5638222098350525	0.5638222098350525	0.4361777901649475	0.8283445239067078	0.18131786584854126	5.945847034454346	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	1	W EH R	BOTH_CORRECT	BOTH_CORRECT
156	info	10	157	IH N F OW	4	0.006369	1	0.5372123122215271	0.5372123122215271	0.4627876877784729	0.7745624780654907	0.3521762788295746	1.1260617971420288	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	1	IH N F OW	BOTH_CORRECT	BOTH_CORRECT
157	rights	10	158	R AY T S	4	0.006329	1	0.5632918477058411	0.5632918477058411	0.43670815229415894	0.8272663354873657	0.280036985874176	1.5075665712356567	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	1	R AY T S	BOTH_CORRECT	BOTH_CORRECT
158	public	10	159	P AH B L IH K	6	0.006289	1	0.5471779704093933	0.5471779704093933	0.4528220295906067	0.7946375012397766	0.232854962348938	2.798488140106201	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	1	P AH B L IH K	BOTH_CORRECT	BOTH_CORRECT
159	books	10	160	B UH K S	4	0.00625	1	0.5881019830703735	0.5881019830703735	0.41189801692962646	0.8780623078346252	0.10479980707168579	1.7972602844238281	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	1	B UH K S	BOTH_CORRECT	BOTH_CORRECT
160	high	10	161	HH AY	2	0.006211	1	0.5514636039733887	0.5514636039733887	0.44853639602661133	0.803292989730835	0.19833111763000488	1.7097296714782715	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	1	HH AY	BOTH_CORRECT	BOTH_CORRECT
161	school	10	162	S K UW L	4	0.006173	1	0.5808898210525513	0.5808898210525513	0.41911017894744873	0.8632135987281799	0.14291143417358398	2.683680534362793	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	1	S K UW L	BOTH_CORRECT	BOTH_CORRECT
162	through	10	163	TH R UW	3	0.006135	1	0.5658220052719116	0.5658220052719116	0.4341779947280884	0.8324125409126282	0.20005768537521362	1.7179460525512695	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	1	TH R UW	BOTH_CORRECT	BOTH_CORRECT
163	m	10	164	EH M	2	0.006098	1	0.4974914789199829	0.4974914789199829	0.5025085210800171	0.6949828863143921	0.191602885723114	2.7767205238342285	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	1	EH M	BOTH_CORRECT	BOTH_CORRECT
164	each	10	165	IY CH	2	0.006061	1	0.5571724772453308	0.5571724772453308	0.4428275227546692	0.8148472905158997	0.21459656953811646	2.8497300148010254	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	1	IY CH	BOTH_CORRECT	BOTH_CORRECT
165	links	10	166	L IH NG K S	5	0.006024	1	0.5733171105384827	0.5733171105384827	0.42668288946151733	0.8476989269256592	0.12533926963806152	1.7931814193725586	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	1	L IH NG K S	BOTH_CORRECT	BOTH_CORRECT
166	she	10	167	SH IY	2	0.005988	1	0.5456486344337463	0.5456486344337463	0.45435136556625366	0.7915521264076233	0.044878244400024414	8.949821472167969	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	BOTH_CORRECT	BOTH_CORRECT
167	review	10	168	R IY V Y UW	5	0.005952	1	0.5831684470176697	0.5831684470176697	0.4168315529823303	0.8678969144821167	0.1517285704612732	1.533529281616211	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	1	R IY V Y UW	BOTH_CORRECT	BOTH_CORRECT
