item_id	success_group	n_seeds_exact	n_seeds	target	target_length	morphology	size	mean_lexical_confidence	mean_gate_auxiliary	n_failed_seeds	mean_substitutions_failed_seeds	mean_deletions_failed_seeds	mean_insertions_failed_seeds	mean_raw_edit_distance_failed_seeds	n_premature_eos_failed_seeds	seed19_exact_match	seed19_prediction	seed19_raw_edit_distance	seed19_eos_class	seed20_exact_match	seed20_prediction	seed20_raw_edit_distance	seed20_eos_class	seed21_exact_match	seed21_prediction	seed21_raw_edit_distance	seed21_eos_class	seed22_exact_match	seed22_prediction	seed22_raw_edit_distance	seed22_eos_class
wfe_1087	ALWAYS_SUCCESSFUL	4	4	HH EH K T	4	simple	short	0.46916044503450394	0.38669925183057785	0					0	1	HH EH K T	0.0	EOS_NOT_OBSERVED	1	HH EH K T	0.0	EOS_NOT_OBSERVED	1	HH EH K T	0.0	EOS_NOT_OBSERVED	1	HH EH K T	0.0	EOS_NOT_OBSERVED
wfe_1088	MIXED_SUCCESS	3	4	S M AE G	4	simple	short	0.5564507320523262	0.4291331544518471	1	2.0	0.0	0.0	2.0	0	1	S M AE G	0.0	EOS_NOT_OBSERVED	0	S L AE CH	2.0	EOS_NOT_OBSERVED	1	S M AE G	0.0	EOS_NOT_OBSERVED	1	S M AE G	0.0	EOS_NOT_OBSERVED
wfe_1089	ALWAYS_SUCCESSFUL	4	4	K AE NG G	4	simple	short	0.46756383776664734	0.3861451894044876	0					0	1	K AE NG G	0.0	EOS_NOT_OBSERVED	1	K AE NG G	0.0	EOS_NOT_OBSERVED	1	K AE NG G	0.0	EOS_NOT_OBSERVED	1	K AE NG G	0.0	EOS_NOT_OBSERVED
wfe_1090	MIXED_SUCCESS	2	4	K L IH JH	4	simple	short	0.5122150108218193	0.4083094671368599	2	1.5	0.0	0.0	1.5	0	1	K L IH JH	0.0	EOS_NOT_OBSERVED	0	K W IH L	2.0	EOS_NOT_OBSERVED	1	K L IH JH	0.0	EOS_NOT_OBSERVED	0	K L EY JH	1.0	EOS_NOT_OBSERVED
wfe_1091	MIXED_SUCCESS	3	4	N OW B ER	4	simple	short	0.5340088531374931	0.4181848168373108	1	1.0	0.0	0.0	1.0	0	1	N OW B ER	0.0	EOS_NOT_OBSERVED	0	N OW HH ER	1.0	EOS_NOT_OBSERVED	1	N OW B ER	0.0	EOS_NOT_OBSERVED	1	N OW B ER	0.0	EOS_NOT_OBSERVED
wfe_1092	ALWAYS_SUCCESSFUL	4	4	TH AW N T	4	simple	short	0.6919897943735123	0.496002160012722	0					0	1	TH AW N T	0.0	EOS_NOT_OBSERVED	1	TH AW N T	0.0	EOS_NOT_OBSERVED	1	TH AW N T	0.0	EOS_NOT_OBSERVED	1	TH AW N T	0.0	EOS_NOT_OBSERVED
wfe_1093	MIXED_SUCCESS	3	4	S T AH T	4	simple	short	0.7116636335849762	0.5058562159538269	1	1.0	0.0	0.0	1.0	0	1	S T AH T	0.0	EOS_NOT_OBSERVED	0	S T AH L	1.0	EOS_NOT_OBSERVED	1	S T AH T	0.0	EOS_NOT_OBSERVED	1	S T AH T	0.0	EOS_NOT_OBSERVED
wfe_1094	ALWAYS_SUCCESSFUL	4	4	P L AE S	4	simple	short	0.751748189330101	0.5258032828569412	0					0	1	P L AE S	0.0	EOS_NOT_OBSERVED	1	P L AE S	0.0	EOS_NOT_OBSERVED	1	P L AE S	0.0	EOS_NOT_OBSERVED	1	P L AE S	0.0	EOS_NOT_OBSERVED
wfe_1095	MIXED_SUCCESS	3	4	N AW N D	4	simple	short	0.6979283466935158	0.4992588311433792	1	0.0	1.0	0.0	1.0	1	1	N AW N D	0.0	EOS_NOT_OBSERVED	1	N AW N D	0.0	EOS_NOT_OBSERVED	1	N AW N D	0.0	EOS_NOT_OBSERVED	0	N AW D	1.0	PREMATURE_EOS
wfe_1096	MIXED_SUCCESS	1	4	T AH NG TH	4	simple	short	0.6547418683767319	0.4775889590382576	3	1.6666666666666667	0.3333333333333333	0.3333333333333333	2.3333333333333335	0	0	HH AH V D	3.0	EOS_NOT_OBSERVED	1	T AH NG TH	0.0	EOS_NOT_OBSERVED	0	D IH NG TH	2.0	EOS_NOT_OBSERVED	0	S T AH NG	2.0	EOS_NOT_OBSERVED
wfe_1097	ALWAYS_SUCCESSFUL	4	4	T R EY M	4	simple	short	0.6986666321754456	0.4993341639637947	0					0	1	T R EY M	0.0	EOS_NOT_OBSERVED	1	T R EY M	0.0	EOS_NOT_OBSERVED	1	T R EY M	0.0	EOS_NOT_OBSERVED	1	T R EY M	0.0	EOS_NOT_OBSERVED
wfe_1098	ALWAYS_SUCCESSFUL	4	4	S W IH T	4	simple	short	0.5723221376538277	0.43718279898166656	0					0	1	S W IH T	0.0	EOS_NOT_OBSERVED	1	S W IH T	0.0	EOS_NOT_OBSERVED	1	S W IH T	0.0	EOS_NOT_OBSERVED	1	S W IH T	0.0	EOS_NOT_OBSERVED
wfe_1099	ALWAYS_SUCCESSFUL	4	4	AH G AA IY	4	simple	short	0.4844496548175812	0.3939066529273987	0					0	1	AH G AA IY	0.0	EOS_NOT_OBSERVED	1	AH G AA IY	0.0	EOS_NOT_OBSERVED	1	AH G AA IY	0.0	EOS_NOT_OBSERVED	1	AH G AA IY	0.0	EOS_NOT_OBSERVED
wfe_1100	ALWAYS_SUCCESSFUL	4	4	S ER K AY N	5	simple	short	0.5450949966907501	0.4237915053963661	0					0	1	S ER K AY N	0.0	EOS_NOT_OBSERVED	1	S ER K AY N	0.0	EOS_NOT_OBSERVED	1	S ER K AY N	0.0	EOS_NOT_OBSERVED	1	S ER K AY N	0.0	EOS_NOT_OBSERVED
wfe_1101	ALWAYS_SUCCESSFUL	4	4	AO R IY V AH	5	simple	short	0.5353170409798622	0.4187251999974251	0					0	1	AO R IY V AH	0.0	EOS_NOT_OBSERVED	1	AO R IY V AH	0.0	EOS_NOT_OBSERVED	1	AO R IY V AH	0.0	EOS_NOT_OBSERVED	1	AO R IY V AH	0.0	EOS_NOT_OBSERVED
wfe_1102	ALWAYS_SUCCESSFUL	4	4	F EH S IH G	5	simple	short	0.45100685954093933	0.37855495512485504	0					0	1	F EH S IH G	0.0	EOS_NOT_OBSERVED	1	F EH S IH G	0.0	EOS_NOT_OBSERVED	1	F EH S IH G	0.0	EOS_NOT_OBSERVED	1	F EH S IH G	0.0	EOS_NOT_OBSERVED
wfe_1103	MIXED_SUCCESS	3	4	AW T R OW AH	5	simple	short	0.4828672781586647	0.39331425726413727	1	1.0	1.0	1.0	3.0	0	1	AW T R OW AH	0.0	EOS_NOT_OBSERVED	1	AW T R OW AH	0.0	EOS_NOT_OBSERVED	0	G EH T R OW	3.0	EOS_NOT_OBSERVED	1	AW T R OW AH	0.0	EOS_NOT_OBSERVED
wfe_1104	ALWAYS_SUCCESSFUL	4	4	M AH S IH D	5	simple	short	0.5768195688724518	0.4394850730895996	0					0	1	M AH S IH D	0.0	EOS_NOT_OBSERVED	1	M AH S IH D	0.0	EOS_NOT_OBSERVED	1	M AH S IH D	0.0	EOS_NOT_OBSERVED	1	M AH S IH D	0.0	EOS_NOT_OBSERVED
wfe_1105	ALWAYS_SUCCESSFUL	4	4	B AH S IY R	5	simple	short	0.5261878818273544	0.41399870812892914	0					0	1	B AH S IY R	0.0	EOS_NOT_OBSERVED	1	B AH S IY R	0.0	EOS_NOT_OBSERVED	1	B AH S IY R	0.0	EOS_NOT_OBSERVED	1	B AH S IY R	0.0	EOS_NOT_OBSERVED
wfe_1106	MIXED_SUCCESS	2	4	S M AA Z IY	5	simple	short	0.5460861325263977	0.42370953410863876	2	2.5	0.5	0.5	3.5	0	1	S M AA Z IY	0.0	EOS_NOT_OBSERVED	0	S Y UW D IY	3.0	EOS_NOT_OBSERVED	1	S M AA Z IY	0.0	EOS_NOT_OBSERVED	0	N AE M IY Z	4.0	EOS_NOT_OBSERVED
wfe_1107	ALWAYS_SUCCESSFUL	4	4	S IH TH R OW	5	simple	short	0.4786609560251236	0.39112022519111633	0					0	1	S IH TH R OW	0.0	EOS_NOT_OBSERVED	1	S IH TH R OW	0.0	EOS_NOT_OBSERVED	1	S IH TH R OW	0.0	EOS_NOT_OBSERVED	1	S IH TH R OW	0.0	EOS_NOT_OBSERVED
wfe_1108	ALWAYS_SUCCESSFUL	4	4	Y UW R IH S	5	simple	short	0.5247893035411835	0.41452448815107346	0					0	1	Y UW R IH S	0.0	EOS_NOT_OBSERVED	1	Y UW R IH S	0.0	EOS_NOT_OBSERVED	1	Y UW R IH S	0.0	EOS_NOT_OBSERVED	1	Y UW R IH S	0.0	EOS_NOT_OBSERVED
wfe_1109	ALWAYS_SUCCESSFUL	4	4	N AO D IH N	5	simple	short	0.5336501598358154	0.4176454097032547	0					0	1	N AO D IH N	0.0	EOS_NOT_OBSERVED	1	N AO D IH N	0.0	EOS_NOT_OBSERVED	1	N AO D IH N	0.0	EOS_NOT_OBSERVED	1	N AO D IH N	0.0	EOS_NOT_OBSERVED
wfe_1110	MIXED_SUCCESS	2	4	T EH L AY D	5	simple	short	0.6225587949156761	0.461998850107193	2	1.5	0.0	0.0	1.5	0	1	T EH L AY D	0.0	EOS_NOT_OBSERVED	0	T EH L D EH	2.0	EOS_NOT_OBSERVED	0	T EH L IY D	1.0	EOS_NOT_OBSERVED	1	T EH L AY D	0.0	EOS_NOT_OBSERVED
wfe_1111	MIXED_SUCCESS	3	4	CH ER AE K T	5	simple	short	0.47377190738916397	0.38884899765253067	1	1.0	0.0	0.0	1.0	0	0	CH ER AE K Y	1.0	EOS_NOT_OBSERVED	1	CH ER AE K T	0.0	EOS_NOT_OBSERVED	1	CH ER AE K T	0.0	EOS_NOT_OBSERVED	1	CH ER AE K T	0.0	EOS_NOT_OBSERVED
wfe_1112	ALWAYS_SUCCESSFUL	4	4	AE L TH AH D	5	simple	short	0.4888094291090965	0.39597538858652115	0					0	1	AE L TH AH D	0.0	EOS_NOT_OBSERVED	1	AE L TH AH D	0.0	EOS_NOT_OBSERVED	1	AE L TH AH D	0.0	EOS_NOT_OBSERVED	1	AE L TH AH D	0.0	EOS_NOT_OBSERVED
wfe_1113	MIXED_SUCCESS	2	4	N EH TH IY OW	5	simple	short	0.4887361451983452	0.39617156237363815	2	2.0	0.0	0.0	2.0	0	1	N EH TH IY OW	0.0	EOS_NOT_OBSERVED	0	N AY TH IY OW	1.0	EOS_NOT_OBSERVED	0	N AA L IY CH	3.0	EOS_NOT_OBSERVED	1	N EH TH IY OW	0.0	EOS_NOT_OBSERVED
wfe_1114	MIXED_SUCCESS	2	4	S P IY HH OW	5	simple	short	0.4940907210111618	0.39869246631860733	2	0.5	0.5	0.5	1.5	0	1	S P IY HH OW	0.0	EOS_NOT_OBSERVED	0	S K IY HH OW	1.0	EOS_NOT_OBSERVED	1	S P IY HH OW	0.0	EOS_NOT_OBSERVED	0	S P IY OW HH	2.0	EOS_NOT_OBSERVED
wfe_1115	ALWAYS_SUCCESSFUL	4	4	F AA V IH G	5	simple	short	0.4402495473623276	0.37309735268354416	0					0	1	F AA V IH G	0.0	EOS_NOT_OBSERVED	1	F AA V IH G	0.0	EOS_NOT_OBSERVED	1	F AA V IH G	0.0	EOS_NOT_OBSERVED	1	F AA V IH G	0.0	EOS_NOT_OBSERVED
wfe_1116	MIXED_SUCCESS	3	4	AE D R AH L	5	simple	short	0.47773948311805725	0.39119527488946915	1	1.0	0.0	0.0	1.0	0	1	AE D R AH L	0.0	EOS_NOT_OBSERVED	1	AE D R AH L	0.0	EOS_NOT_OBSERVED	1	AE D R AH L	0.0	EOS_NOT_OBSERVED	0	AE D R AH M	1.0	EOS_NOT_OBSERVED
wfe_1117	ALWAYS_SUCCESSFUL	4	4	AE N AH HH AA	5	simple	short	0.5373457372188568	0.4201674088835716	0					0	1	AE N AH HH AA	0.0	EOS_NOT_OBSERVED	1	AE N AH HH AA	0.0	EOS_NOT_OBSERVED	1	AE N AH HH AA	0.0	EOS_NOT_OBSERVED	1	AE N AH HH AA	0.0	EOS_NOT_OBSERVED
wfe_1118	ALWAYS_SUCCESSFUL	4	4	HH ER S IY N	5	simple	short	0.5058859512209892	0.4042401686310768	0					0	1	HH ER S IY N	0.0	EOS_NOT_OBSERVED	1	HH ER S IY N	0.0	EOS_NOT_OBSERVED	1	HH ER S IY N	0.0	EOS_NOT_OBSERVED	1	HH ER S IY N	0.0	EOS_NOT_OBSERVED
wfe_1119	ALWAYS_SUCCESSFUL	4	4	P AA TH AH L	5	simple	short	0.5222382992506027	0.41249885410070414	0					0	1	P AA TH AH L	0.0	EOS_NOT_OBSERVED	1	P AA TH AH L	0.0	EOS_NOT_OBSERVED	1	P AA TH AH L	0.0	EOS_NOT_OBSERVED	1	P AA TH AH L	0.0	EOS_NOT_OBSERVED
wfe_1120	ALWAYS_SUCCESSFUL	4	4	S AA M IH S	5	simple	short	0.4933422654867172	0.3982730507850647	0					0	1	S AA M IH S	0.0	EOS_NOT_OBSERVED	1	S AA M IH S	0.0	EOS_NOT_OBSERVED	1	S AA M IH S	0.0	EOS_NOT_OBSERVED	1	S AA M IH S	0.0	EOS_NOT_OBSERVED
wfe_1121	MIXED_SUCCESS	3	4	D ER D IH N	5	simple	short	0.4868695139884949	0.39503662288188934	1	1.0	0.0	0.0	1.0	0	1	D ER D IH N	0.0	EOS_NOT_OBSERVED	1	D ER D IH N	0.0	EOS_NOT_OBSERVED	0	D ER G IH N	1.0	EOS_NOT_OBSERVED	1	D ER D IH N	0.0	EOS_NOT_OBSERVED
wfe_1122	ALWAYS_SUCCESSFUL	4	4	EH S T IH T	5	simple	short	0.4960795044898987	0.39950641989707947	0					0	1	EH S T IH T	0.0	EOS_NOT_OBSERVED	1	EH S T IH T	0.0	EOS_NOT_OBSERVED	1	EH S T IH T	0.0	EOS_NOT_OBSERVED	1	EH S T IH T	0.0	EOS_NOT_OBSERVED
wfe_1123	ALWAYS_SUCCESSFUL	4	4	G OW V Y ER	5	simple	short	0.5115417018532753	0.40714290738105774	0					0	1	G OW V Y ER	0.0	EOS_NOT_OBSERVED	1	G OW V Y ER	0.0	EOS_NOT_OBSERVED	1	G OW V Y ER	0.0	EOS_NOT_OBSERVED	1	G OW V Y ER	0.0	EOS_NOT_OBSERVED
wfe_1124	MIXED_SUCCESS	3	4	S L AA S P	5	simple	short	0.49046336859464645	0.3968576192855835	1	0.0	1.0	1.0	2.0	0	1	S L AA S P	0.0	EOS_NOT_OBSERVED	1	S L AA S P	0.0	EOS_NOT_OBSERVED	1	S L AA S P	0.0	EOS_NOT_OBSERVED	0	S L AA N S	2.0	EOS_NOT_OBSERVED
wfe_1125	MIXED_SUCCESS	2	4	TH AE P AH T	5	simple	short	0.7515603005886078	0.525727167725563	2	2.0	0.0	0.0	2.0	0	1	TH AE P AH T	0.0	EOS_NOT_OBSERVED	1	TH AE P AH T	0.0	EOS_NOT_OBSERVED	0	P AE TH AH T	2.0	EOS_NOT_OBSERVED	0	P AE TH AH T	2.0	EOS_NOT_OBSERVED
wfe_1126	MIXED_SUCCESS	3	4	HH AE P OW Z	5	simple	short	0.5660870894789696	0.43399231880903244	1	1.0	0.0	0.0	1.0	0	1	HH AE P OW Z	0.0	EOS_NOT_OBSERVED	1	HH AE P OW Z	0.0	EOS_NOT_OBSERVED	0	HH AE P AH Z	1.0	EOS_NOT_OBSERVED	1	HH AE P OW Z	0.0	EOS_NOT_OBSERVED
wfe_1127	MIXED_SUCCESS	3	4	F AE K D AH	5	simple	short	0.48679130524396896	0.39503442496061325	1	1.0	0.0	0.0	1.0	0	1	F AE K D AH	0.0	EOS_NOT_OBSERVED	1	F AE K D AH	0.0	EOS_NOT_OBSERVED	1	F AE K D AH	0.0	EOS_NOT_OBSERVED	0	F AE K S AH	1.0	EOS_NOT_OBSERVED
wfe_1128	MIXED_SUCCESS	3	4	W AA F IH T	5	simple	short	0.6246369853615761	0.4628217816352844	1	0.0	1.0	0.0	1.0	1	1	W AA F IH T	0.0	EOS_NOT_OBSERVED	0	W AA F T	1.0	PREMATURE_EOS	1	W AA F IH T	0.0	EOS_NOT_OBSERVED	1	W AA F IH T	0.0	EOS_NOT_OBSERVED
wfe_1129	ALWAYS_SUCCESSFUL	4	4	M OW T AH K	5	simple	short	0.4974537193775177	0.4001576751470566	0					0	1	M OW T AH K	0.0	EOS_NOT_OBSERVED	1	M OW T AH K	0.0	EOS_NOT_OBSERVED	1	M OW T AH K	0.0	EOS_NOT_OBSERVED	1	M OW T AH K	0.0	EOS_NOT_OBSERVED
wfe_1130	MIXED_SUCCESS	3	4	D IH M IH TH	5	simple	short	0.481607586145401	0.39257969707250595	1	1.0	0.0	0.0	1.0	0	1	D IH M IH TH	0.0	EOS_NOT_OBSERVED	1	D IH M IH TH	0.0	EOS_NOT_OBSERVED	0	D IH M IH SH	1.0	EOS_NOT_OBSERVED	1	D IH M IH TH	0.0	EOS_NOT_OBSERVED
wfe_1131	ALWAYS_SUCCESSFUL	4	4	M EH L IH M	5	simple	short	0.48929691314697266	0.3962220102548599	0					0	1	M EH L IH M	0.0	EOS_NOT_OBSERVED	1	M EH L IH M	0.0	EOS_NOT_OBSERVED	1	M EH L IH M	0.0	EOS_NOT_OBSERVED	1	M EH L IH M	0.0	EOS_NOT_OBSERVED
wfe_1132	MIXED_SUCCESS	2	4	S EH G IH T	5	simple	short	0.5560926198959351	0.42917484045028687	2	1.5	0.0	0.0	1.5	0	1	S EH G IH T	0.0	EOS_NOT_OBSERVED	0	S EH T IH G	2.0	EOS_NOT_OBSERVED	0	S EH G AH T	1.0	EOS_NOT_OBSERVED	1	S EH G IH T	0.0	EOS_NOT_OBSERVED
wfe_1133	MIXED_SUCCESS	3	4	S IH N AH M P T	7	simple	long	0.6527418419718742	0.4767856225371361	1	1.0	1.0	0.0	2.0	1	1	S IH N AH M P T	0.0	EOS_NOT_OBSERVED	1	S IH N AH M P T	0.0	EOS_NOT_OBSERVED	1	S IH N AH M P T	0.0	EOS_NOT_OBSERVED	0	S IH N AH P M	2.0	PREMATURE_EOS
wfe_1134	MIXED_SUCCESS	2	4	AE D M AH L EH R	7	simple	long	0.45793233811855316	0.38160452991724014	2	1.5	0.0	0.0	1.5	0	0	AE D M EH L AH R	2.0	EOS_NOT_OBSERVED	1	AE D M AH L EH R	0.0	EOS_NOT_OBSERVED	0	AE D M AH L IH R	1.0	EOS_NOT_OBSERVED	1	AE D M AH L EH R	0.0	EOS_NOT_OBSERVED
wfe_1135	MIXED_SUCCESS	1	4	SH OW S K W IH N	7	simple	long	0.4943394586443901	0.39869382232427597	3	1.6666666666666667	0.3333333333333333	0.3333333333333333	2.3333333333333335	0	0	SH OW S P AO R N	3.0	EOS_NOT_OBSERVED	0	SH OW S K R IH N	1.0	EOS_NOT_OBSERVED	0	SH OW K S W EY N	3.0	EOS_NOT_OBSERVED	1	SH OW S K W IH N	0.0	EOS_NOT_OBSERVED
wfe_1136	MIXED_SUCCESS	3	4	TH AE M AH S AH Z	7	simple	long	0.5868209898471832	0.44405844807624817	1	4.0	0.0	0.0	4.0	0	1	TH AE M AH S AH Z	0.0	EOS_NOT_OBSERVED	1	TH AE M AH S AH Z	0.0	EOS_NOT_OBSERVED	1	TH AE M AH S AH Z	0.0	EOS_NOT_OBSERVED	0	M OW P AH D AH Z	4.0	EOS_NOT_OBSERVED
wfe_1137	ALWAYS_SUCCESSFUL	4	4	HH AH N F IH K T	7	simple	long	0.5223063603043556	0.41236312687397003	0					0	1	HH AH N F IH K T	0.0	EOS_NOT_OBSERVED	1	HH AH N F IH K T	0.0	EOS_NOT_OBSERVED	1	HH AH N F IH K T	0.0	EOS_NOT_OBSERVED	1	HH AH N F IH K T	0.0	EOS_NOT_OBSERVED
wfe_1138	MIXED_SUCCESS	2	4	W IH N AH G AH N	7	simple	long	0.5010620430111885	0.40283482521772385	2	2.5	0.0	0.0	2.5	0	0	W IH L AH P AH N	2.0	EOS_NOT_OBSERVED	1	W IH N AH G AH N	0.0	EOS_NOT_OBSERVED	0	R IH CH AH K AH N	3.0	EOS_NOT_OBSERVED	1	W IH N AH G AH N	0.0	EOS_NOT_OBSERVED
wfe_1139	ALWAYS_SUCCESSFUL	4	4	HH AE Z IH D AH N	7	simple	long	0.6474631875753403	0.4740253984928131	0					0	1	HH AE Z IH D AH N	0.0	EOS_NOT_OBSERVED	1	HH AE Z IH D AH N	0.0	EOS_NOT_OBSERVED	1	HH AE Z IH D AH N	0.0	EOS_NOT_OBSERVED	1	HH AE Z IH D AH N	0.0	EOS_NOT_OBSERVED
wfe_1140	MIXED_SUCCESS	3	4	M AE N K EH T AH	7	simple	long	0.4895383343100548	0.3963567912578583	1	0.0	1.0	1.0	2.0	0	1	M AE N K EH T AH	0.0	EOS_NOT_OBSERVED	1	M AE N K EH T AH	0.0	EOS_NOT_OBSERVED	0	M AE N EH K T AH	2.0	EOS_NOT_OBSERVED	1	M AE N K EH T AH	0.0	EOS_NOT_OBSERVED
wfe_1141	ALWAYS_SUCCESSFUL	4	4	D R IH S T IH V	7	simple	long	0.5816259607672691	0.4417271018028259	0					0	1	D R IH S T IH V	0.0	EOS_NOT_OBSERVED	1	D R IH S T IH V	0.0	EOS_NOT_OBSERVED	1	D R IH S T IH V	0.0	EOS_NOT_OBSERVED	1	D R IH S T IH V	0.0	EOS_NOT_OBSERVED
wfe_1142	MIXED_SUCCESS	2	4	G AE Z AH K IH N	7	simple	long	0.5140760987997055	0.4081336185336113	2	1.5	0.0	0.0	1.5	0	1	G AE Z AH K IH N	0.0	EOS_NOT_OBSERVED	0	G AE Z AH N IH K	2.0	EOS_NOT_OBSERVED	0	G AE Z AH D IH N	1.0	EOS_NOT_OBSERVED	1	G AE Z AH K IH N	0.0	EOS_NOT_OBSERVED
wfe_1143	MIXED_SUCCESS	3	4	R AE N AH N AH T	7	simple	long	0.5416787341237068	0.42204154282808304	1	2.0	0.0	0.0	2.0	0	0	R AE N AH Z AH M	2.0	EOS_NOT_OBSERVED	1	R AE N AH N AH T	0.0	EOS_NOT_OBSERVED	1	R AE N AH N AH T	0.0	EOS_NOT_OBSERVED	1	R AE N AH N AH T	0.0	EOS_NOT_OBSERVED
wfe_1144	MIXED_SUCCESS	2	4	Y UH R SH AH N S	7	simple	long	0.5967947989702225	0.44914235919713974	2	1.5	0.0	0.0	1.5	0	1	Y UH R SH AH N S	0.0	EOS_NOT_OBSERVED	1	Y UH R SH AH N S	0.0	EOS_NOT_OBSERVED	0	Y UH R SH AH N T	1.0	EOS_NOT_OBSERVED	0	Y UH R M AH N T	2.0	EOS_NOT_OBSERVED
wfe_1145	ALWAYS_SUCCESSFUL	4	4	P L EH K S AH N	7	simple	long	0.48612120747566223	0.395489864051342	0					0	1	P L EH K S AH N	0.0	EOS_NOT_OBSERVED	1	P L EH K S AH N	0.0	EOS_NOT_OBSERVED	1	P L EH K S AH N	0.0	EOS_NOT_OBSERVED	1	P L EH K S AH N	0.0	EOS_NOT_OBSERVED
wfe_1146	ALWAYS_SUCCESSFUL	4	4	N AA M S EH S IY	7	simple	long	0.5571070536971092	0.4294384494423866	0					0	1	N AA M S EH S IY	0.0	EOS_NOT_OBSERVED	1	N AA M S EH S IY	0.0	EOS_NOT_OBSERVED	1	N AA M S EH S IY	0.0	EOS_NOT_OBSERVED	1	N AA M S EH S IY	0.0	EOS_NOT_OBSERVED
wfe_1147	MIXED_SUCCESS	3	4	AA N L AH T IH N	7	simple	long	0.49871569126844406	0.40073197335004807	1	0.0	1.0	1.0	2.0	0	0	AA L N AH T IH N	2.0	EOS_NOT_OBSERVED	1	AA N L AH T IH N	0.0	EOS_NOT_OBSERVED	1	AA N L AH T IH N	0.0	EOS_NOT_OBSERVED	1	AA N L AH T IH N	0.0	EOS_NOT_OBSERVED
wfe_1148	MIXED_SUCCESS	3	4	HH AH K S IH K S	7	simple	long	0.40802208334207535	0.35812439024448395	1	0.0	1.0	1.0	2.0	0	0	HH AH K S IH S K	2.0	EOS_NOT_OBSERVED	1	HH AH K S IH K S	0.0	EOS_NOT_OBSERVED	1	HH AH K S IH K S	0.0	EOS_NOT_OBSERVED	1	HH AH K S IH K S	0.0	EOS_NOT_OBSERVED
wfe_1149	ALWAYS_SUCCESSFUL	4	4	R IH L AO R M AH	7	simple	long	0.47094908356666565	0.3875647336244583	0					0	1	R IH L AO R M AH	0.0	EOS_NOT_OBSERVED	1	R IH L AO R M AH	0.0	EOS_NOT_OBSERVED	1	R IH L AO R M AH	0.0	EOS_NOT_OBSERVED	1	R IH L AO R M AH	0.0	EOS_NOT_OBSERVED
wfe_1150	ALWAYS_SUCCESSFUL	4	4	AY D S T EH R IY	7	simple	long	0.5687388181686401	0.43502556532621384	0					0	1	AY D S T EH R IY	0.0	EOS_NOT_OBSERVED	1	AY D S T EH R IY	0.0	EOS_NOT_OBSERVED	1	AY D S T EH R IY	0.0	EOS_NOT_OBSERVED	1	AY D S T EH R IY	0.0	EOS_NOT_OBSERVED
wfe_1151	MIXED_SUCCESS	3	4	K OW N ER M EY T	7	simple	long	0.5156895741820335	0.4089420512318611	1	4.0	0.0	0.0	4.0	0	1	K OW N ER M EY T	0.0	EOS_NOT_OBSERVED	1	K OW N ER M EY T	0.0	EOS_NOT_OBSERVED	1	K OW N ER M EY T	0.0	EOS_NOT_OBSERVED	0	K OW N AE N F IH	4.0	EOS_NOT_OBSERVED
wfe_1152	ALWAYS_FAILED	0	4	JH UW M TH IY N AE	7	simple	long	0.4203832522034645	0.3640982434153557	4	1.75	0.5	0.5	2.75	0	0	JH UW M B ER N AE	2.0	EOS_NOT_OBSERVED	0	JH UW M B IY AE N	3.0	EOS_NOT_OBSERVED	0	JH UW M P L IY AH	4.0	EOS_NOT_OBSERVED	0	JH UW M Z IY N AA	2.0	EOS_NOT_OBSERVED
wfe_1153	ALWAYS_SUCCESSFUL	4	4	IH N T ER CH AH L	7	simple	long	0.5557102262973785	0.4284411892294884	0					0	1	IH N T ER CH AH L	0.0	EOS_NOT_OBSERVED	1	IH N T ER CH AH L	0.0	EOS_NOT_OBSERVED	1	IH N T ER CH AH L	0.0	EOS_NOT_OBSERVED	1	IH N T ER CH AH L	0.0	EOS_NOT_OBSERVED
wfe_1154	ALWAYS_SUCCESSFUL	4	4	T AE K S AH N D	7	simple	long	0.649288609623909	0.4749441519379616	0					0	1	T AE K S AH N D	0.0	EOS_NOT_OBSERVED	1	T AE K S AH N D	0.0	EOS_NOT_OBSERVED	1	T AE K S AH N D	0.0	EOS_NOT_OBSERVED	1	T AE K S AH N D	0.0	EOS_NOT_OBSERVED
wfe_1155	MIXED_SUCCESS	1	4	AH S L AH T IH F	7	simple	long	0.5481352061033249	0.4247089773416519	3	1.6666666666666667	0.6666666666666666	0.6666666666666666	3.0	0	0	AH S L AH T IH D	1.0	EOS_NOT_OBSERVED	0	AH S L IH SH AH T	4.0	EOS_NOT_OBSERVED	1	AH S L AH T IH F	0.0	EOS_NOT_OBSERVED	0	AH S T AH L F AY	4.0	EOS_NOT_OBSERVED
wfe_1156	ALWAYS_SUCCESSFUL	4	4	L IH S K Y UW S	7	simple	long	0.5450571179389954	0.4233815148472786	0					0	1	L IH S K Y UW S	0.0	EOS_NOT_OBSERVED	1	L IH S K Y UW S	0.0	EOS_NOT_OBSERVED	1	L IH S K Y UW S	0.0	EOS_NOT_OBSERVED	1	L IH S K Y UW S	0.0	EOS_NOT_OBSERVED
wfe_1157	ALWAYS_SUCCESSFUL	4	4	L IH F L IH K AH	7	simple	long	0.5047089606523514	0.403746098279953	0					0	1	L IH F L IH K AH	0.0	EOS_NOT_OBSERVED	1	L IH F L IH K AH	0.0	EOS_NOT_OBSERVED	1	L IH F L IH K AH	0.0	EOS_NOT_OBSERVED	1	L IH F L IH K AH	0.0	EOS_NOT_OBSERVED
